row,sunny,burger,extra
86036,1,4,4
86037,0,4,1
86038,0,2,0
86039,1,4,4
86040,0,4,2
86041,1,4,3
86042,0,4,1
86043,0,2,3
86044,1,0,4
86045,0,4,1
86046,0,1,0
86047,0,0,3
86048,0,0,2
86049,0,4,0
86050,0,3,2
86051,0,4,1
86052,0,1,0
86053,1,3,2
86054,0,4,1
86055,0,1,0
86056,0,4,1
86057,0,1,0
86058,0,3,2
86059,0,1,0
86060,0,4,2
86061,0,1,0
86062,0,0,0
86063,1,4,4
86064,0,4,1
86065,0,2,2
86066,0,2,2
86067,0,3,3
86068,0,1,3
86069,0,1,0
86070,0,0,3
86071,0,0,3
86072,0,2,2
86073,1,0,4
86074,0,4,1
86075,0,2,2
86076,1,0,4
86077,0,4,0
86078,1,0,4
86079,0,2,2
86080,0,0,0
86081,1,4,4
86082,1,1,4
86083,0,4,1
86084,1,4,0
86085,0,0,3
86086,0,0,1
86087,0,4,1
86088,0,1,0
86089,1,4,0
86090,1,4,4
86091,1,4,4
86092,0,1,0
86093,0,1,2
86094,0,1,3
86095,0,4,1
86096,0,1,0
86097,0,1,0
86098,0,4,1
86099,0,4,3
86100,0,2,2
86101,0,1,0
86102,0,4,1
86103,0,0,3
86104,0,1,2
86105,1,0,4
86106,0,0,3
86107,0,4,3
86108,1,1,4
86109,0,4,2
86110,1,2,4
86111,0,4,1
86112,0,0,3
86113,1,4,3
86114,0,4,1
86115,1,0,4
86116,0,4,1
86117,0,0,3
86118,0,0,2
86119,0,0,3
86120,1,4,4
86121,0,4,0
86122,0,4,3
86123,0,0,0
86124,0,4,1
86125,0,4,1
86126,0,3,2
86127,0,3,2
86128,0,4,1
86129,0,2,0
86130,0,4,1
86131,0,4,1
86132,1,0,4
86133,0,0,3
86134,0,0,3
86135,0,0,1
86136,0,3,3
86137,1,4,4
86138,1,0,4
86139,1,2,3
86140,1,0,4
86141,0,3,2
86142,0,0,3
86143,0,3,3
86144,0,1,0
86145,0,4,4
86146,0,4,2
86147,0,1,0
86148,0,0,0
86149,0,4,1
86150,0,2,2
86151,1,3,4
86152,0,4,1
86153,0,4,1
86154,1,4,4
86155,0,4,3
86156,0,0,1
86157,0,3,2
86158,1,0,4
86159,0,0,2
86160,0,0,3
86161,0,4,3
86162,0,1,0
86163,1,4,4
86164,1,4,4
86165,0,1,3
86166,0,0,3
86167,0,2,2
86168,0,1,3
86169,0,0,3
86170,0,3,2
86171,1,4,4
86172,0,0,3
86173,0,4,3
86174,0,0,3
86175,0,1,0
86176,0,4,0
86177,0,3,4
86178,1,0,4
86179,0,4,1
86180,0,0,3
86181,0,1,0
86182,0,1,2
86183,0,2,2
86184,0,0,3
86185,0,2,2
86186,0,2,2
86187,1,4,1
86188,1,0,4
86189,0,1,0
86190,0,0,3
86191,1,4,3
86192,0,4,1
86193,0,4,1
86194,0,2,0
86195,0,3,2
86196,1,0,4
86197,0,0,3
86198,0,0,2
86199,1,4,4
86200,0,2,2
86201,0,4,1
86202,0,2,0
86203,0,4,1
86204,1,1,0
86205,1,4,4
86206,0,4,1
86207,0,4,1
86208,1,2,4
86209,0,0,0
86210,0,1,0
86211,0,2,2
86212,0,3,2
86213,1,4,4
86214,0,0,2
86215,0,0,3
86216,1,4,4
86217,0,3,2
86218,0,4,1
86219,0,3,2
86220,0,4,1
86221,0,0,3
86222,1,0,4
86223,0,0,1
86224,0,4,1
86225,0,2,0
86226,0,0,3
86227,1,0,4
86228,0,4,1
86229,0,2,2
86230,1,0,4
86231,0,1,0
86232,0,1,0
86233,0,4,1
86234,0,4,1
86235,0,4,4
86236,0,1,0
86237,0,1,0
86238,0,3,2
86239,0,0,3
86240,0,1,0
86241,1,1,1
86242,1,4,2
86243,1,0,4
86244,1,4,4
86245,0,4,2
86246,0,4,1
86247,1,4,2
86248,0,1,2
86249,0,4,1
86250,0,4,1
86251,0,4,3
86252,0,3,2
86253,1,1,4
86254,0,1,0
86255,0,0,2
86256,0,4,1
86257,0,0,3
86258,0,0,3
86259,0,0,1
86260,0,4,1
86261,0,4,1
86262,0,4,1
86263,0,2,1
86264,0,1,0
86265,0,4,1
86266,1,2,4
86267,0,4,0
86268,0,4,0
86269,0,1,0
86270,1,4,0
86271,0,4,1
86272,1,1,4
86273,1,4,4
86274,0,4,1
86275,1,4,4
86276,0,0,3
86277,1,2,4
86278,0,4,1
86279,1,1,4
86280,0,0,3
86281,1,2,4
86282,0,3,2
86283,1,4,4
86284,0,4,3
86285,1,0,4
86286,0,0,3
86287,0,0,3
86288,0,4,1
86289,0,4,1
86290,0,1,3
86291,0,0,3
86292,0,2,0
86293,1,4,4
86294,0,0,3
86295,0,1,0
86296,0,1,0
86297,0,1,0
86298,1,2,4
86299,0,2,3
86300,0,4,1
86301,0,2,2
86302,0,1,2
86303,0,0,1
86304,0,2,2
86305,0,3,0
86306,0,3,2
86307,0,0,3
86308,0,4,0
86309,0,4,3
86310,0,4,3
86311,1,1,4
86312,0,0,3
86313,0,4,1
86314,0,1,0
86315,0,4,1
86316,0,0,3
86317,0,1,0
86318,0,4,1
86319,0,3,2
86320,0,0,2
86321,1,4,4
86322,0,4,0
86323,1,1,1
86324,0,3,2
86325,0,0,3
86326,0,0,3
86327,0,4,1
86328,0,4,0
86329,0,0,3
86330,0,0,3
86331,0,2,0
86332,0,3,2
86333,0,0,3
86334,1,4,4
86335,0,4,0
86336,0,0,3
86337,0,0,3
86338,1,3,4
86339,0,0,1
86340,0,0,3
86341,0,4,1
86342,0,4,1
86343,0,0,1
86344,0,4,1
86345,0,1,0
86346,0,3,2
86347,0,4,1
86348,0,4,1
86349,0,0,3
86350,1,2,4
86351,0,4,1
86352,0,1,0
86353,0,0,0
86354,0,1,1
86355,0,4,1
86356,0,4,1
86357,0,4,1
86358,1,2,4
86359,0,4,1
86360,0,1,0
86361,0,4,0
86362,0,3,0
86363,0,4,1
86364,1,4,4
86365,0,3,4
86366,1,2,4
86367,0,4,1
86368,0,4,2
86369,0,4,1
86370,0,1,0
86371,0,4,1
86372,0,4,1
86373,0,2,2
86374,1,1,4
86375,1,4,3
86376,0,4,1
86377,0,1,0
86378,0,1,0
86379,1,1,4
86380,0,0,3
86381,1,2,4
86382,0,0,3
86383,1,4,2
86384,0,2,0
86385,0,4,0
86386,0,3,2
86387,0,3,1
86388,0,4,1
86389,1,1,4
86390,0,3,4
86391,0,4,1
86392,0,1,1
86393,1,3,4
86394,0,4,3
86395,0,1,3
86396,0,1,0
86397,0,4,2
86398,0,2,2
86399,1,2,4
86400,0,3,2
86401,0,1,1
86402,0,0,3
86403,0,0,3
86404,0,0,3
86405,0,2,3
86406,0,1,0
86407,0,1,0
86408,1,1,2
86409,0,0,1
86410,0,0,2
86411,1,0,4
86412,0,4,2
86413,0,4,1
86414,1,4,4
86415,1,1,4
86416,0,1,0
86417,0,0,3
86418,1,4,4
86419,0,0,3
86420,0,4,1
86421,0,1,0
86422,0,1,1
86423,0,4,1
86424,0,0,3
86425,0,1,0
86426,0,4,1
86427,0,0,0
86428,1,4,4
86429,0,0,3
86430,1,4,4
86431,0,4,4
86432,0,1,0
86433,0,1,0
86434,1,0,4
86435,0,0,3
86436,0,4,1
86437,0,1,0
86438,1,0,4
86439,0,4,0
86440,0,0,3
86441,0,4,1
86442,1,4,4
86443,0,3,2
86444,0,1,0
86445,0,3,1
86446,0,4,1
86447,1,1,1
86448,1,1,4
86449,0,4,1
86450,0,4,1
86451,0,4,1
86452,0,0,2
86453,0,0,3
86454,0,2,2
86455,1,2,4
86456,0,2,1
86457,0,4,3
86458,0,1,0
86459,0,1,0
86460,0,0,1
86461,0,4,1
86462,0,1,0
86463,1,4,4
86464,0,4,1
86465,0,1,0
86466,0,4,0
86467,0,4,2
86468,1,4,4
86469,1,4,4
86470,0,3,1
86471,1,1,4
86472,0,4,1
86473,0,4,0
86474,0,2,2
86475,1,4,4
86476,0,4,1
86477,0,1,0
86478,0,4,1
86479,1,2,4
86480,0,4,1
86481,1,2,4
86482,0,0,3
86483,0,0,1
86484,1,1,4
86485,0,1,0
86486,1,0,4
86487,0,4,1
86488,0,4,2
86489,0,1,0
86490,0,0,3
86491,0,4,0
86492,0,3,2
86493,0,0,3
86494,0,2,2
86495,0,3,2
86496,0,4,1
86497,0,3,2
86498,0,1,0
86499,0,0,0
86500,1,4,4
86501,0,1,2
86502,0,4,1
86503,1,1,4
86504,0,4,1
86505,0,4,1
86506,0,4,1
86507,0,4,3
86508,0,1,0
86509,1,1,4
86510,0,4,1
86511,1,0,4
86512,0,1,0
86513,0,2,1
86514,1,4,4
86515,0,4,1
86516,0,4,1
86517,0,0,0
86518,0,0,3
86519,1,3,4
86520,0,2,2
86521,1,2,4
86522,0,4,1
86523,0,3,2
86524,1,3,4
86525,0,0,3
86526,1,0,4
86527,0,4,1
86528,1,1,2
86529,0,1,0
86530,1,1,4
86531,1,4,4
86532,0,2,2
86533,0,0,3
86534,0,1,0
86535,0,2,1
86536,1,4,1
86537,0,1,3
86538,0,1,0
86539,0,4,0
86540,0,2,2
86541,0,1,0
86542,0,1,2
86543,0,4,1
86544,0,2,0
86545,1,1,4
86546,0,4,1
86547,0,1,3
86548,0,4,1
86549,0,2,2
86550,1,1,4
86551,0,0,3
86552,0,0,4
86553,1,1,4
86554,0,0,3
86555,0,4,1
86556,0,0,3
86557,0,1,0
86558,0,0,3
86559,0,4,1
86560,0,0,3
86561,0,4,0
86562,0,2,2
86563,0,0,3
86564,0,4,1
86565,0,3,2
86566,0,4,1
86567,1,0,3
86568,0,1,0
86569,0,4,1
86570,0,3,2
86571,0,4,1
86572,0,4,1
86573,0,2,2
86574,0,1,0
86575,0,2,3
86576,1,3,4
86577,0,4,1
86578,1,4,4
86579,0,4,1
86580,0,1,0
86581,0,0,3
86582,0,3,3
86583,0,4,1
86584,0,4,2
86585,0,4,1
86586,1,0,4
86587,1,0,2
86588,1,0,4
86589,0,0,3
86590,0,4,1
86591,0,4,1
86592,0,4,1
86593,0,4,3
86594,1,3,0
86595,0,1,0
86596,1,0,2
86597,0,0,0
86598,0,3,2
86599,0,0,3
86600,0,1,0
86601,0,0,1
86602,0,4,1
86603,1,0,4
86604,1,4,3
86605,0,0,3
86606,0,0,2
86607,0,3,1
86608,1,4,4
86609,0,0,3
86610,0,4,3
86611,1,4,4
86612,0,4,2
86613,0,4,1
86614,0,4,1
86615,1,0,4
86616,0,3,0
86617,1,1,4
86618,0,1,0
86619,1,1,4
86620,0,3,0
86621,0,4,1
86622,0,3,3
86623,1,1,4
86624,0,0,3
86625,1,4,1
86626,0,1,0
86627,0,4,1
86628,0,0,3
86629,0,4,0
86630,0,4,3
86631,0,0,3
86632,0,1,0
86633,0,4,1
86634,0,4,1
86635,1,1,4
86636,1,0,4
86637,0,4,1
86638,0,0,3
86639,1,1,4
86640,0,4,1
86641,0,0,3
86642,0,4,1
86643,1,4,4
86644,0,4,0
86645,0,4,1
86646,0,3,0
86647,0,4,1
86648,1,4,4
86649,0,3,0
86650,0,4,0
86651,0,4,1
86652,1,3,4
86653,0,0,3
86654,1,0,2
86655,0,4,1
86656,0,4,1
86657,0,4,1
86658,0,1,1
86659,1,1,4
86660,0,0,3
86661,0,1,3
86662,0,4,0
86663,0,1,0
86664,0,2,2
86665,0,4,1
86666,0,0,3
86667,0,3,2
86668,0,0,3
86669,0,1,0
86670,1,0,2
86671,0,4,1
86672,0,1,0
86673,0,4,1
86674,0,0,3
86675,0,3,2
86676,0,0,1
86677,0,4,3
86678,0,2,0
86679,0,1,0
86680,0,2,2
86681,0,1,0
86682,0,1,1
86683,0,1,0
86684,0,1,0
86685,0,4,1
86686,1,1,4
86687,0,2,1
86688,0,0,1
86689,0,0,3
86690,1,1,4
86691,0,0,1
86692,0,3,2
86693,1,4,4
86694,0,4,1
86695,1,4,4
86696,0,1,0
86697,0,1,0
86698,0,0,2
86699,0,2,2
86700,0,1,0
86701,0,4,1
86702,1,4,1
86703,1,0,4
86704,0,4,1
86705,1,4,4
86706,0,4,1
86707,0,1,0
86708,0,0,3
86709,0,1,0
86710,0,4,1
86711,0,4,1
86712,0,4,1
86713,0,4,0
86714,0,0,3
86715,0,0,3
86716,1,4,4
86717,0,0,3
86718,0,3,2
86719,0,1,0
86720,0,0,3
86721,1,0,4
86722,0,2,2
86723,0,4,1
86724,0,4,1
86725,1,1,4
86726,0,4,1
86727,0,4,1
86728,1,2,4
86729,0,1,0
86730,0,0,2
86731,0,3,2
86732,0,4,1
86733,1,0,4
86734,0,0,3
86735,0,4,4
86736,0,4,1
86737,0,3,4
86738,0,0,0
86739,1,0,4
86740,0,1,0
86741,1,2,4
86742,1,0,4
86743,0,3,0
86744,0,0,0
86745,1,1,3
86746,0,4,1
86747,1,3,4
86748,0,3,4
86749,1,2,4
86750,1,0,1
86751,0,0,3
86752,0,4,0
86753,0,4,3
86754,0,1,0
86755,0,4,1
86756,0,2,0
86757,1,1,4
86758,0,1,0
86759,0,1,0
86760,0,0,0
86761,1,1,1
86762,0,4,2
86763,0,4,1
86764,0,0,3
86765,0,4,1
86766,0,3,1
86767,0,2,2
86768,0,4,3
86769,0,0,3
86770,0,1,0
86771,0,0,1
86772,0,3,3
86773,0,1,0
86774,0,4,1
86775,0,3,2
86776,1,0,4
86777,0,4,1
86778,1,0,4
86779,0,1,1
86780,0,3,2
86781,0,1,0
86782,0,4,1
86783,0,4,1
86784,1,4,4
86785,0,3,3
86786,0,4,1
86787,1,4,4
86788,0,4,1
86789,1,4,0
86790,0,0,3
86791,0,0,3
86792,1,1,4
86793,0,4,1
86794,0,4,1
86795,0,4,1
86796,1,0,3
86797,0,4,1
86798,0,0,3
86799,0,3,2
86800,0,4,1
86801,0,1,0
86802,1,4,4
86803,0,0,3
86804,0,0,3
86805,0,1,0
86806,0,4,3
86807,0,2,2
86808,0,4,1
86809,0,1,0
86810,0,1,0
86811,0,4,0
86812,0,4,1
86813,0,3,2
86814,0,4,1
86815,1,4,4
86816,0,4,3
86817,0,4,0
86818,1,0,4
86819,0,4,1
86820,0,1,3
86821,1,4,4
86822,0,3,0
86823,0,2,1
86824,0,4,1
86825,0,0,1
86826,0,0,1
86827,1,0,4
86828,0,4,1
86829,0,4,1
86830,0,4,1
86831,1,4,3
86832,0,2,2
86833,0,2,1
86834,0,0,3
86835,0,0,2
86836,0,4,0
86837,0,1,0
86838,0,4,1
86839,0,0,2
86840,0,1,3
86841,1,0,4
86842,0,1,0
86843,0,4,0
86844,0,4,1
86845,1,4,4
86846,0,1,0
86847,0,0,3
86848,1,3,4
86849,0,1,0
86850,1,1,4
86851,0,2,0
86852,1,3,1
86853,1,4,4
86854,1,4,2
86855,0,0,3
86856,0,4,2
86857,0,1,0
86858,0,4,1
86859,0,0,0
86860,0,4,0
86861,1,3,4
86862,0,0,1
86863,0,4,1
86864,0,2,2
86865,0,4,0
86866,0,0,1
86867,1,4,0
86868,1,2,4
86869,0,3,2
86870,1,3,4
86871,0,1,1
86872,0,3,2
86873,0,2,2
86874,0,3,4
86875,0,4,0
86876,0,3,2
86877,1,4,4
86878,0,1,0
86879,1,0,4
86880,0,4,0
86881,1,0,4
86882,0,1,0
86883,0,0,1
86884,0,0,2
86885,0,1,0
86886,0,2,3
86887,0,4,1
86888,0,0,3
86889,0,4,1
86890,1,4,4
86891,0,1,0
86892,0,1,0
86893,0,2,3
86894,1,0,4
86895,0,4,1
86896,0,0,3
86897,0,3,0
86898,0,1,2
86899,0,4,0
86900,0,1,0
86901,0,1,0
86902,1,0,4
86903,1,4,4
86904,0,3,1
86905,0,4,1
86906,0,2,2
86907,0,0,0
86908,0,4,0
86909,0,0,2
86910,0,0,0
86911,0,1,0
86912,0,0,2
86913,0,4,0
86914,0,4,1
86915,1,4,4
86916,0,0,2
86917,1,1,4
86918,0,1,0
86919,0,4,1
86920,0,1,0
86921,1,4,4
86922,0,4,1
86923,0,4,1
86924,0,4,1
86925,0,0,3
86926,0,0,2
86927,0,4,1
86928,0,0,3
86929,0,0,1
86930,0,1,0
86931,0,4,0
86932,1,4,1
86933,0,0,1
86934,0,1,0
86935,1,4,4
86936,0,4,3
86937,1,4,4
86938,0,0,3
86939,1,4,4
86940,0,4,1
86941,0,2,2
86942,0,2,1
86943,0,2,2
86944,1,4,4
86945,0,4,3
86946,0,4,1
86947,1,2,4
86948,1,0,4
86949,0,2,1
86950,1,4,4
86951,0,0,3
86952,1,4,4
86953,0,4,0
86954,0,4,1
86955,0,4,1
86956,0,1,0
86957,0,4,1
86958,0,2,2
86959,0,2,2
86960,0,1,0
86961,0,1,0
86962,0,0,3
86963,0,2,2
86964,1,1,4
86965,0,0,2
86966,1,4,2
86967,0,4,3
86968,0,4,1
86969,1,0,4
86970,0,4,1
86971,0,4,1
86972,1,0,4
86973,0,3,2
86974,0,4,1
86975,0,4,1
86976,1,2,4
86977,0,0,3
86978,0,1,0
86979,0,4,2
86980,0,1,0
86981,0,4,1
86982,0,3,4
86983,0,4,1
86984,0,0,3
86985,0,1,0
86986,1,0,4
86987,1,3,0
86988,1,4,4
86989,0,0,3
86990,0,2,2
86991,0,0,3
86992,0,0,3
86993,0,0,3
86994,0,2,2
86995,0,4,1
86996,0,4,1
86997,0,1,0
86998,0,1,0
86999,0,3,2
87000,0,1,0
87001,0,4,3
87002,0,4,1
87003,0,1,0
87004,0,1,0
87005,0,2,0
87006,0,4,1
87007,1,4,4
87008,1,4,4
87009,0,4,1
87010,0,1,3
87011,0,0,3
87012,1,0,4
87013,0,1,0
87014,0,0,3
87015,0,1,0
87016,0,3,2
87017,1,3,4
87018,0,1,0
87019,0,0,2
87020,0,4,1
87021,1,0,4
87022,0,2,0
87023,0,4,1
87024,0,4,3
87025,0,0,0
87026,0,0,1
87027,0,4,1
87028,0,4,1
87029,0,4,2
87030,0,4,1
87031,0,0,3
87032,0,4,1
87033,0,4,1
87034,0,1,0
87035,0,1,0
87036,0,4,1
87037,1,4,0
87038,0,3,2
87039,0,4,2
87040,0,1,3
87041,0,4,0
87042,0,4,2
87043,0,4,1
87044,0,1,2
87045,0,1,0
87046,1,4,3
87047,0,2,1
87048,0,3,1
87049,0,2,3
87050,0,0,3
87051,0,4,0
87052,1,4,4
87053,0,1,0
87054,0,1,0
87055,0,1,2
87056,1,4,0
87057,0,2,2
87058,1,4,4
87059,0,4,3
87060,0,4,1
87061,0,1,0
87062,0,0,1
87063,1,3,3
87064,0,4,0
87065,0,1,0
87066,0,3,3
87067,0,1,0
87068,0,0,3
87069,0,0,0
87070,0,4,1
87071,0,3,2
87072,0,2,3
87073,0,2,0
87074,0,1,0
87075,0,4,0
87076,0,3,2
87077,0,4,0
87078,1,4,4
87079,0,4,1
87080,1,4,4
87081,1,4,4
87082,0,3,1
87083,1,4,4
87084,0,4,2
87085,1,4,1
87086,0,4,3
87087,0,1,3
87088,0,4,1
87089,0,4,1
87090,1,0,0
87091,0,4,0
87092,0,2,2
87093,0,4,1
87094,0,3,2
87095,0,3,0
87096,0,0,3
87097,0,3,2
87098,0,1,0
87099,0,0,3
87100,1,1,4
87101,0,1,0
87102,1,0,4
87103,0,4,2
87104,0,4,1
87105,0,4,1
87106,0,1,0
87107,0,4,1
87108,0,4,1
87109,1,4,4
87110,0,4,1
87111,0,1,0
87112,0,0,2
87113,0,4,1
87114,1,0,4
87115,0,4,1
87116,0,1,0
87117,0,4,1
87118,0,1,0
87119,0,4,3
87120,0,2,0
87121,0,2,0
87122,0,0,3
87123,0,4,0
87124,0,0,1
87125,0,0,3
87126,0,1,2
87127,0,4,1
87128,0,4,1
87129,0,2,2
87130,0,2,2
87131,0,0,3
87132,0,4,1
87133,1,1,4
87134,0,4,1
87135,0,1,0
87136,0,0,3
87137,1,0,4
87138,0,4,1
87139,0,3,4
87140,0,1,0
87141,0,2,0
87142,0,1,0
87143,1,1,4
87144,0,3,2
87145,0,1,1
87146,0,3,2
87147,0,4,1
87148,0,2,2
87149,0,1,0
87150,1,1,4
87151,0,4,0
87152,0,1,0
87153,0,4,1
87154,0,3,2
87155,0,1,0
87156,0,3,2
87157,0,4,0
87158,1,4,4
87159,0,0,3
87160,0,4,1
87161,0,0,3
87162,0,4,1
87163,1,4,4
87164,0,2,2
87165,1,4,4
87166,1,1,4
87167,0,3,2
87168,0,4,3
87169,0,3,2
87170,0,3,2
87171,1,2,4
87172,0,3,1
87173,0,4,1
87174,1,3,4
87175,1,1,4
87176,1,4,4
87177,0,1,0
87178,0,1,0
87179,1,0,4
87180,0,0,3
87181,0,2,2
87182,0,2,2
87183,0,0,3
87184,1,4,4
87185,0,0,3
87186,0,2,3
87187,1,4,4
87188,1,1,0
87189,0,1,0
87190,0,4,1
87191,0,4,1
87192,0,0,2
87193,0,0,0
87194,0,0,3
87195,0,4,1
87196,0,3,2
87197,0,4,1
87198,1,4,4
87199,1,0,4
87200,0,2,2
87201,0,1,0
87202,0,4,1
87203,0,2,2
87204,0,0,3
87205,1,0,4
87206,1,4,0
87207,0,2,2
87208,0,4,2
87209,0,1,0
87210,0,4,0
87211,0,4,1
87212,0,4,1
87213,0,1,2
87214,1,1,4
87215,1,4,1
87216,0,1,0
87217,0,2,3
87218,0,2,0
87219,0,0,3
87220,0,4,0
87221,0,4,2
87222,0,2,0
87223,0,4,1
87224,0,1,2
87225,0,4,1
87226,1,4,4
87227,0,4,1
87228,0,2,3
87229,0,0,3
87230,0,4,1
87231,1,4,4
87232,0,0,3
87233,1,1,4
87234,0,4,1
87235,0,1,2
87236,1,0,4
87237,0,2,2
87238,0,1,3
87239,0,1,0
87240,0,4,1
87241,0,1,0
87242,0,2,2
87243,0,4,1
87244,0,1,0
87245,0,4,0
87246,0,4,2
87247,0,4,1
87248,1,0,1
87249,0,0,3
87250,0,4,0
87251,0,1,0
87252,0,4,1
87253,0,0,3
87254,0,4,0
87255,0,1,0
87256,0,3,2
87257,0,0,1
87258,0,4,1
87259,0,4,1
87260,0,4,1
87261,1,4,4
87262,0,3,1
87263,0,1,0
87264,0,4,1
87265,0,3,3
87266,0,4,0
87267,1,4,4
87268,0,4,0
87269,0,4,1
87270,0,3,2
87271,0,0,3
87272,0,4,3
87273,0,4,1
87274,0,0,3
87275,0,3,0
87276,0,0,3
87277,1,4,4
87278,0,4,1
87279,0,1,0
87280,0,1,0
87281,0,3,2
87282,1,3,4
87283,1,0,1
87284,0,1,0
87285,0,1,0
87286,0,0,3
87287,0,3,1
87288,0,4,0
87289,0,4,1
87290,0,4,1
87291,0,1,2
87292,0,1,0
87293,0,1,0
87294,0,0,3
87295,0,2,2
87296,0,4,1
87297,0,4,2
87298,0,1,0
87299,0,2,2
87300,0,0,3
87301,0,2,2
87302,0,2,0
87303,0,1,1
87304,1,4,2
87305,0,2,0
87306,0,0,3
87307,0,1,0
87308,0,3,3
87309,0,1,0
87310,0,4,1
87311,0,4,1
87312,0,4,3
87313,0,2,2
87314,0,0,1
87315,0,4,1
87316,0,4,1
87317,0,3,1
87318,0,0,3
87319,0,0,3
87320,0,1,0
87321,0,1,0
87322,0,3,4
87323,1,2,4
87324,0,3,2
87325,0,4,1
87326,0,4,1
87327,0,1,1
87328,0,0,3
87329,1,4,4
87330,0,4,0
87331,0,0,3
87332,1,4,4
87333,0,4,1
87334,1,4,4
87335,0,0,3
87336,0,4,1
87337,1,4,4
87338,0,1,0
87339,0,1,0
87340,0,1,0
87341,1,2,4
87342,0,2,2
87343,0,4,1
87344,0,0,3
87345,0,4,1
87346,0,0,3
87347,0,0,2
87348,1,4,4
87349,0,0,3
87350,0,1,0
87351,1,0,4
87352,0,0,0
87353,0,0,1
87354,0,4,1
87355,0,4,1
87356,0,4,1
87357,0,4,2
87358,0,4,1
87359,0,0,3
87360,1,0,0
87361,0,4,3
87362,0,2,2
87363,0,0,3
87364,0,4,1
87365,0,4,1
87366,1,4,1
87367,0,4,1
87368,0,4,1
87369,0,4,1
87370,0,4,2
87371,0,3,2
87372,1,0,3
87373,0,4,1
87374,0,3,2
87375,0,4,1
87376,0,4,3
87377,1,4,4
87378,0,0,3
87379,0,4,1
87380,0,0,3
87381,0,4,1
87382,1,4,4
87383,0,4,2
87384,0,4,1
87385,1,3,0
87386,0,2,2
87387,0,2,2
87388,0,4,1
87389,1,4,4
87390,0,4,1
87391,1,0,4
87392,0,1,0
87393,0,4,1
87394,0,1,2
87395,0,4,1
87396,1,0,4
87397,0,0,0
87398,0,4,1
87399,0,3,2
87400,1,4,4
87401,0,4,1
87402,0,4,1
87403,0,4,3
87404,1,1,4
87405,1,4,4
87406,0,1,0
87407,0,4,1
87408,0,4,1
87409,0,4,1
87410,0,0,0
87411,0,4,1
87412,0,0,0
87413,0,1,0
87414,0,2,2
87415,0,3,0
87416,0,4,1
87417,1,2,4
87418,0,0,3
87419,0,4,0
87420,1,1,4
87421,0,1,0
87422,0,1,3
87423,0,1,2
87424,0,4,1
87425,1,4,4
87426,0,4,1
87427,0,1,0
87428,0,4,0
87429,0,2,1
87430,0,4,1
87431,0,0,3
87432,1,4,4
87433,0,4,1
87434,0,0,0
87435,0,0,1
87436,0,1,0
87437,0,2,2
87438,0,0,3
87439,0,0,3
87440,0,4,3
87441,0,1,0
87442,0,4,1
87443,0,4,1
87444,0,4,1
87445,0,4,2
87446,1,0,3
87447,0,1,0
87448,0,4,3
87449,1,3,4
87450,1,0,4
87451,0,4,3
87452,0,4,3
87453,0,3,2
87454,0,1,3
87455,0,0,3
87456,1,4,1
87457,0,4,1
87458,0,0,3
87459,0,3,0
87460,0,4,0
87461,1,4,1
87462,0,1,0
87463,0,4,0
87464,0,4,1
87465,1,4,4
87466,0,3,2
87467,0,4,1
87468,0,4,2
87469,0,4,1
87470,0,2,2
87471,0,4,2
87472,0,4,1
87473,0,0,3
87474,0,3,1
87475,0,2,2
87476,0,4,2
87477,0,3,2
87478,1,4,3
87479,0,4,1
87480,0,4,1
87481,1,0,4
87482,0,3,4
87483,1,4,4
87484,0,4,1
87485,0,4,3
87486,1,0,4
87487,0,1,0
87488,0,0,3
87489,0,4,2
87490,1,4,1
87491,1,2,4
87492,0,1,2
87493,1,4,1
87494,0,4,3
87495,0,4,1
87496,1,4,0
87497,0,3,4
87498,0,4,1
87499,0,4,1
87500,1,4,4
87501,0,4,1
87502,0,4,2
87503,0,2,1
87504,0,4,0
87505,0,3,0
87506,0,4,3
87507,0,0,2
87508,0,4,1
87509,1,2,4
87510,0,0,0
87511,1,1,4
87512,1,1,4
87513,0,4,1
87514,0,1,0
87515,0,2,2
87516,1,1,4
87517,0,1,0
87518,1,2,4
87519,1,1,4
87520,0,4,0
87521,0,0,3
87522,1,0,4
87523,0,1,0
87524,0,3,3
87525,0,0,3
87526,1,1,3
87527,1,3,3
87528,0,4,1
87529,0,4,1
87530,1,0,4
87531,0,2,2
87532,0,1,0
87533,0,2,2
87534,1,3,4
87535,0,1,4
87536,0,4,1
87537,0,3,0
87538,0,0,3
87539,1,4,4
87540,1,4,3
87541,0,2,3
87542,0,1,0
87543,0,4,1
87544,1,4,4
87545,1,1,4
87546,1,0,4
87547,1,4,4
87548,0,1,0
87549,0,0,3
87550,0,4,1
87551,1,0,4
87552,0,0,1
87553,0,0,3
87554,0,0,2
87555,0,4,1
87556,0,3,2
87557,0,4,1
87558,1,4,4
87559,0,3,2
87560,0,4,3
87561,0,4,1
87562,1,3,4
87563,0,4,1
87564,0,4,3
87565,0,4,1
87566,0,4,1
87567,0,4,2
87568,0,2,1
87569,0,0,3
87570,0,3,2
87571,0,4,1
87572,1,4,3
87573,0,4,1
87574,0,1,0
87575,1,4,4
87576,0,3,2
87577,0,1,0
87578,0,2,2
87579,0,3,2
87580,1,1,0
87581,0,4,1
87582,0,1,0
87583,0,3,2
87584,0,3,2
87585,0,4,3
87586,0,3,2
87587,0,4,1
87588,1,4,1
87589,0,4,1
